date_time,lon360,latitude,depth_km,magnitude,distance_to_surface_km,distance_to_center_km
2008-03-24T04:51:09.400Z,126.469,25.349,0.0,3.6,28.958356465149066,79.5665467285157
2008-04-02T16:22:26.070Z,126.559,24.298,-1.0,4.3,9.297021463012674,53.785427725219705
2010-02-28T02:51:41.590Z,128.484,25.954,-1.3,5.0,10.806312336730867,65.13668514404287
2008-09-19T10:01:43.870Z,128.172,28.3,-1.3,3.7,105.04004333496104,156.1901104736329
2008-07-13T07:45:39.080Z,127.739,24.674,-1.4,4.3,14.35056247707155,62.57733255531233
2005-05-04T08:05:28.690Z,126.644,24.297,-1.7,4.5,8.199492737579341,53.07646512145996
2007-10-18T15:09:12.580Z,126.286,24.166,-2.1,4.5,8.578820042419428,52.02448032226563
2005-10-16T06:28:16.430Z,129.574,26.484,-2.6,4.3,5.581725420004532,57.5146685913907
2022-05-10T17:39:50.687Z,126.4347,26.766,-2.61,4.5,104.76718137817346,159.2930269531246
2005-08-28T19:00:41.130Z,129.718,26.5,-2.8,3.5,9.739165620290711,57.41061424453629
2005-06-11T03:57:44.230Z,128.22,25.836,-3.3,4.5,10.00311878967279,64.49348730468743
2005-08-28T18:50:54.540Z,129.681,26.469,-3.4,4.1,9.527222222326527,57.04450510911704
2010-02-28T01:20:29.990Z,128.433,25.937,-3.5,5.0,8.890234278869656,63.25324074096682
2016-05-16T15:48:50.480Z,127.7239,24.5185,-3.68,4.4,23.384247795892563,62.69093671561341
2004-03-03T21:21:49.860Z,128.367,25.723,-4.0,4.9,7.437844889450123,61.90723987426762
2012-06-12T21:56:36.850Z,127.921,26.922,-4.1,4.3,36.71731375427245,90.83914481201171
2010-02-27T05:37:26.630Z,128.609,25.901,-4.1,4.4,6.732777177429115,61.021530847167874
2010-03-02T15:11:29.030Z,128.686,25.98,-4.2,4.2,6.5000678405760715,60.70791357421864
2010-02-27T01:33:20.090Z,128.475,25.908,-4.2,4.5,7.6786837577819975,62.03301406860352
2011-02-15T14:12:50.370Z,128.294,25.908,-4.3,5.1,8.963981167602547,63.40204445800782
2008-12-06T02:30:42.780Z,125.868,26.15,-4.5,3.9,90.33565368652364,141.25149536132832
2019-04-15T15:22:32.427Z,129.453,26.2283,-4.67,4.5,6.380851649895505,56.254993071724506
2022-11-16T11:31:55.941Z,127.9662,25.5883,-4.799,4.2,8.449210422843937,63.031755927124046
2015-05-22T13:28:45.570Z,129.5308,28.6085,-4.8,5.3,29.001483968506047,76.83411094970724
2014-08-14T17:09:46.780Z,128.1841,27.9639,-4.97,5.3,76.1861674710076,128.19941832543876
2014-12-31T12:45:38.450Z,127.8361,24.5055,-5.02,4.4,32.41339782517624,65.83154375596459
